
	SDRs per currency unit for the period  January 01, 1994 - December 11, 2017
	Date	U.S. dollar(USD)	
	29-Jul-2016	0.717679  	
	01-Aug-2016	0.715855  	
	02-Aug-2016	0.714675  	
	03-Aug-2016	0.71356  	
	04-Aug-2016	0.71543  	
	05-Aug-2016	0.715686  	
	08-Aug-2016	0.718367  	
	09-Aug-2016	0.7187  	
	10-Aug-2016	0.715746  	
	11-Aug-2016	0.716822  	
	12-Aug-2016	0.717244  	
	15-Aug-2016	0.716551  	
	16-Aug-2016	0.713212  	
	17-Aug-2016	0.713672  	
	18-Aug-2016	0.711465  	
	19-Aug-2016	0.711531  	
	22-Aug-2016	0.712542  	
	23-Aug-2016	0.711002  	
	24-Aug-2016	0.711819  	
	25-Aug-2016	0.711945  	
	26-Aug-2016	0.711981  	
	29-Aug-2016	0.715969  	
	30-Aug-2016	0.716414  	
	31-Aug-2016	0.717184  	
	01-Sep-2016	0.716629  	
	02-Sep-2016	0.715776  	
	06-Sep-2016	0.715583  	
	07-Sep-2016	0.712554  	
	08-Sep-2016	0.711695  	
	09-Sep-2016	0.713234  	
	12-Sep-2016	0.714039  	
	13-Sep-2016	0.713875  	
	14-Sep-2016	0.714695  	
	15-Sep-2016	0.714126  	
	16-Sep-2016	0.714348  	
	19-Sep-2016	0.71644  	
	20-Sep-2016	0.716537  	
	21-Sep-2016	0.716833  	
	22-Sep-2016	0.714142  	
	23-Sep-2016	0.71484  	
	26-Sep-2016	0.714481  	
	27-Sep-2016	0.714175  	
	28-Sep-2016	0.714744  	
	29-Sep-2016	0.715153  	
	30-Sep-2016	0.716428  	
	03-Oct-2016	0.71547  	
	04-Oct-2016	0.718008  	
	05-Oct-2016	0.717738  	
	06-Oct-2016	0.718874  	
	07-Oct-2016	0.721444  	
	11-Oct-2016	0.723439  	
	12-Oct-2016	0.724577  	
	13-Oct-2016	0.724869  	
	14-Oct-2016	0.725353  	
	17-Oct-2016	0.726178  	
	18-Oct-2016	0.724999  	
	19-Oct-2016	0.725126  	
	20-Oct-2016	0.725737  	
	21-Oct-2016	0.72805  	
	24-Oct-2016	0.728009  	
	25-Oct-2016	0.728756  	
	26-Oct-2016	0.727771  	
	27-Oct-2016	0.727916  	
	28-Oct-2016	0.729018  	
	31-Oct-2016	0.727882  	
	01-Nov-2016	0.725845  	
	02-Nov-2016	0.722981  	
	03-Nov-2016	0.722851  	
	04-Nov-2016	0.721892  	
	07-Nov-2016	0.724089  	
	08-Nov-2016	0.724949  	
	09-Nov-2016	0.722903  	
	10-Nov-2016	0.729281  	
	11-Nov-2016	0.728502  	
	14-Nov-2016	0.73196  	
	15-Nov-2016	0.733379  	
	16-Nov-2016	0.735749  	
	17-Nov-2016	0.734192  	
	18-Nov-2016	0.737556  	
	21-Nov-2016	0.737919  	
	22-Nov-2016	0.737873  	
	23-Nov-2016	0.738823  	
	28-Nov-2016	0.73977  	
	29-Nov-2016	0.739589  	
	30-Nov-2016	0.738682  	
	01-Dec-2016	0.73892  	
	02-Dec-2016	0.737942  	
	05-Dec-2016	0.736481  	
	06-Dec-2016	0.735421  	
	07-Dec-2016	0.736814  	
	08-Dec-2016	0.734736  	
	09-Dec-2016	0.740759  	
	12-Dec-2016	0.740299  	
	13-Dec-2016	0.73973  	
	14-Dec-2016	0.738596  	
	15-Dec-2016	0.746391  	
	16-Dec-2016	0.745981  	
	19-Dec-2016	0.746037  	
	20-Dec-2016	0.747714  	
	21-Dec-2016	0.746531  	
	22-Dec-2016	0.746176  	
	23-Dec-2016	0.74644  	
	27-Dec-2016	0.746465  	
	28-Dec-2016	0.747637  	
	29-Dec-2016	0.74622  	
	30-Dec-2016	0.743864  	
	03-Jan-2017	0.748168  	
	04-Jan-2017	0.746229  	
	05-Jan-2017	0.743531  	
	06-Jan-2017	0.740922  	
	09-Jan-2017	0.744055  	
	10-Jan-2017	0.74295  	
	11-Jan-2017	0.744509  	
	12-Jan-2017	0.73924  	
	13-Jan-2017	0.740056  	
	17-Jan-2017	0.737067  	
	18-Jan-2017	0.737615  	
	19-Jan-2017	0.738881  	
	23-Jan-2017	0.736349  	
	24-Jan-2017	0.73566  	
	25-Jan-2017	0.735201  	
	26-Jan-2017	0.736019  	
	27-Jan-2017	0.737741  	
	30-Jan-2017	0.738338  	
	31-Jan-2017	0.735928  	
	01-Feb-2017	0.733682  	
	02-Feb-2017	0.732694  	
	03-Feb-2017	0.735814  	
	06-Feb-2017	0.735191  	
	07-Feb-2017	0.737321  	
	08-Feb-2017	0.737407  	
	09-Feb-2017	0.736437  	
	10-Feb-2017	0.738543  	
	13-Feb-2017	0.738339  	
	14-Feb-2017	0.738476  	
	15-Feb-2017	0.740788  	
	16-Feb-2017	0.738321  	
	17-Feb-2017	0.738073  	
	21-Feb-2017	0.740826  	
	22-Feb-2017	0.741312  	
	23-Feb-2017	0.740009  	
	24-Feb-2017	0.738019  	
	27-Feb-2017	0.739242  	
	28-Feb-2017	0.738611  	
	01-Mar-2017	0.741586  	
	02-Mar-2017	0.742416  	
	03-Mar-2017	0.742697  	
	06-Mar-2017	0.741199  	
	07-Mar-2017	0.741765  	
	08-Mar-2017	0.742524  	
	09-Mar-2017	0.742643  	
	10-Mar-2017	0.742118  	
	13-Mar-2017	0.739908  	
	14-Mar-2017	0.741417  	
	15-Mar-2017	0.740962  	
	16-Mar-2017	0.737426  	
	17-Mar-2017	0.737019  	
	20-Mar-2017	0.736545  	
	21-Mar-2017	0.734522  	
	22-Mar-2017	0.734349  	
	23-Mar-2017	0.734089  	
	24-Mar-2017	0.733615  	
	27-Mar-2017	0.731474  	
	28-Mar-2017	0.732123  	
	29-Mar-2017	0.734287  	
	30-Mar-2017	0.73534  	
	31-Mar-2017	0.737002  	
	03-Apr-2017	0.737026  	
	04-Apr-2017	0.737096  	
	05-Apr-2017	0.736625  	
	06-Apr-2017	0.736951  	
	07-Apr-2017	0.737741  	
	10-Apr-2017	0.739368  	
	11-Apr-2017	0.738213  	
	12-Apr-2017	0.737479  	
	13-Apr-2017	0.736055  	
	14-Apr-2017	0.736167  	
	17-Apr-2017	0.735711  	
	18-Apr-2017	0.734766  	
	19-Apr-2017	0.732683  	
	20-Apr-2017	0.732379  	
	21-Apr-2017	0.733628  	
	24-Apr-2017	0.730816  	
	25-Apr-2017	0.730498  	
	26-Apr-2017	0.730764  	
	27-Apr-2017	0.730413  	
	28-Apr-2017	0.729382  	
	01-May-2017	0.730224  	
	02-May-2017	0.730248  	
	03-May-2017	0.730316  	
	04-May-2017	0.730504  	
	05-May-2017	0.729562  	
	08-May-2017	0.729715  	
	09-May-2017	0.731662  	
	10-May-2017	0.732056  	
	11-May-2017	0.732358  	
	12-May-2017	0.732325  	
	15-May-2017	0.729733  	
	16-May-2017	0.728194  	
	17-May-2017	0.726032  	
	18-May-2017	0.72421  	
	19-May-2017	0.724322  	
	22-May-2017	0.722952  	
	23-May-2017	0.722859  	
	24-May-2017	0.724108  	
	25-May-2017	0.723333  	
	26-May-2017	0.72279  	
	30-May-2017	0.724326  	
	31-May-2017	0.722376  	
	01-Jun-2017	0.722137  	
	02-Jun-2017	0.722906  	
	05-Jun-2017	0.721647  	
	06-Jun-2017	0.720682  	
	07-Jun-2017	0.721697  	
	08-Jun-2017	0.721325  	
	09-Jun-2017	0.723519  	
	12-Jun-2017	0.722916  	
	13-Jun-2017	0.722954  	
	14-Jun-2017	0.723104  	
	15-Jun-2017	0.723486  	
	16-Jun-2017	0.724175  	
	19-Jun-2017	0.723335  	
	20-Jun-2017	0.725467  	
	21-Jun-2017	0.725308  	
	22-Jun-2017	0.725165  	
	23-Jun-2017	0.724885  	
	26-Jun-2017	0.724998  	
	27-Jun-2017	0.7229  	
	28-Jun-2017	0.720685  	
	29-Jun-2017	0.719101  	
	30-Jun-2017	0.718707  	
	03-Jul-2017	0.720059  	
	05-Jul-2017	0.721747  	
	06-Jul-2017	0.720427  	
	07-Jul-2017	0.720031  	
	10-Jul-2017	0.720812  	
	11-Jul-2017	0.720627  	
	12-Jul-2017	0.71913  	
	13-Jul-2017	0.719778  	
	14-Jul-2017	0.71918  	
	17-Jul-2017	0.717275  	
	18-Jul-2017	0.715114  	
	19-Jul-2017	0.715701  	
	20-Jul-2017	0.716878  	
	21-Jul-2017	0.713352  	
	24-Jul-2017	0.712579  	
	25-Jul-2017	0.712941  	
	26-Jul-2017	0.713242  	
	27-Jul-2017	0.711216  	
	28-Jul-2017	0.71147  	
	31-Jul-2017	0.710354  	
	01-Aug-2017	0.708254  	
	02-Aug-2017	0.70792  	
	03-Aug-2017	0.708005  	
	04-Aug-2017	0.707254  	
	07-Aug-2017	0.709495  	
	08-Aug-2017	0.70877  	
	09-Aug-2017	0.710034  	
	10-Aug-2017	0.71  	
	11-Aug-2017	0.709136  	
	14-Aug-2017	0.708845  	
	15-Aug-2017	0.71055  	
	16-Aug-2017	0.711843  	
	17-Aug-2017	0.711461  	
	18-Aug-2017	0.709706  	
	21-Aug-2017	0.709489  	
	22-Aug-2017	0.709876  	
	23-Aug-2017	0.709413  	
	24-Aug-2017	0.709047  	
	25-Aug-2017	0.708581  	
	28-Aug-2017	0.705414  	
	29-Aug-2017	0.702778  	
	30-Aug-2017	0.7051  	
	31-Aug-2017	0.707519  	
	01-Sep-2017	0.705531  	
	05-Sep-2017	0.705231  	
	06-Sep-2017	0.703781  	
	07-Sep-2017	0.702101  	
	08-Sep-2017	0.69897  	
	11-Sep-2017	0.701262  	
	12-Sep-2017	0.703162  	
	13-Sep-2017	0.702272  	
	14-Sep-2017	0.704516  	
	15-Sep-2017	0.702343  	
	18-Sep-2017	0.702671  	
	19-Sep-2017	0.7026  	
	20-Sep-2017	0.701882  	
	21-Sep-2017	0.704774  	
	22-Sep-2017	0.702884  	
	25-Sep-2017	0.705428  	
	26-Sep-2017	0.707239  	
	27-Sep-2017	0.708837  	
	28-Sep-2017	0.708352  	
	29-Sep-2017	0.707566  	
	02-Oct-2017	0.709577  	
	03-Oct-2017	0.70965  	
	04-Oct-2017	0.708659  	
	05-Oct-2017	0.709771  	
	06-Oct-2017	0.711305  	
	10-Oct-2017	0.708152  	
	11-Oct-2017	0.707444  	
	12-Oct-2017	0.706904  	
	13-Oct-2017	0.706831  	
	16-Oct-2017	0.70703  	
	17-Oct-2017	0.708893  	
	18-Oct-2017	0.70955  	
	19-Oct-2017	0.708  	
	20-Oct-2017	0.708683  	
	23-Oct-2017	0.710431  	
	24-Oct-2017	0.70996  	
	25-Oct-2017	0.709671  	
	26-Oct-2017	0.708701  	
	27-Oct-2017	0.713278  	
	30-Oct-2017	0.712493  	
	31-Oct-2017	0.711903  	
	01-Nov-2017	0.711691  	
	02-Nov-2017	0.712151  	
	03-Nov-2017	0.712581  	
	06-Nov-2017	0.713708  	
	07-Nov-2017	0.714157  	
	08-Nov-2017	0.713343  	
	09-Nov-2017	0.712478  	
	10-Nov-2017	0.712515  	
	13-Nov-2017	0.712471  	
	14-Nov-2017	0.711022  	
	15-Nov-2017	0.707746  	
	16-Nov-2017	0.709595  	
	17-Nov-2017	0.708747  	
	20-Nov-2017	0.708751  	
	21-Nov-2017	0.709918  	
	22-Nov-2017	0.708794  	
	27-Nov-2017	0.704217  	
	28-Nov-2017	0.70549  	
	29-Nov-2017	0.705975  	
	30-Nov-2017	0.706505  	
	01-Dec-2017	0.70491  	
	04-Dec-2017	0.70609  	
	05-Dec-2017	0.70612  	
	06-Dec-2017	0.70724  	
	07-Dec-2017	0.708142  	
	08-Dec-2017	0.708986  	
	11-Dec-2017	0.70818  	
	
	USER SELECTIONS
	
	
	EXCHANGE RATE TYPE	SDRs per currency unit
	FROM DATE	January 01, 1994  
	TO DATE	December 11, 2017  
	CURRENCIES	U.S. dollar
	
	Disclaimer
	The International Monetary Fund makes no warranties, express or implied, regarding these
	tables or the performance of this site. The Fund shall not be liable for any losses 
	or damages incurred in connection with this site.
